email,sex,isLGBTQIA,age,civilStatus,isPasigueno,yearsInPasig,barangay,familyMonthlyIncome,religion,curricularProgram,academicStatus,workingStudent,deansLister,presidentsLister,feederSchool,strandInSHS,isPWD
anthony.johnson139@gmail.com,Female,No,20 years old,Single,Yes,6 - 10 years,San Jose,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSBA,Irregular,Yes,No,No,Public,ABM,No
anthony.johnson479@gmail.com,Male,No,25 years old and above,Married,Yes,11 - 15 years,Malinao,"Between Php43,839 to Php76,669",World Mission Society Church of God,BSN,Irregular,No,No,No,Private,STEM,No
anthony.johnson596@gmail.com,Male,No,23 years old,Married,No,less than 1 year,San Joaquin,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BEED,Regular,Yes,No,No,Public,HUMSS,No
anthony.johnson@gmail.com,Female,No,20 years old,Living with Partner,Yes,1 - 5 years,Kalawaan,"From Php219,140 and up",Seventh-Day Adventist,BSED-FIL,Regular,Yes,No,No,Private,STEM,No
anthony.jones@gmail.com,Male,No,below 18 years old,Living with Partner,No,less than 1 year,Bambang,"Between Php131,485 to Php219,140",Undetermined,BSED-ENG,Regular,No,No,No,Private,GAS,No
anthony.lewis199@gmail.com,Male,No,below 18 years old,Widower,Yes,less than 1 year,Palatiw,"From Php219,140 and up",The Church of Jesus Christ of Latter-Day Saints,BSHM,Regular,No,No,No,Public,ABM,No
anthony.lopez@gmail.com,Male,No,22 years old,Separated,No,less than 1 year,Palatiw,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSBA,Regular,Yes,No,No,Public,Sports Track,No
anthony.martin342@gmail.com,Female,No,below 18 years old,Separated,Yes,less than 1 year,Sumilang,"Between Php43,839 to Php76,669",Undetermined,BEED,Irregular,No,No,No,Public,STEM,No
anthony.martin@gmail.com,Male,Yes,24 years old,Single Parent,No,less than 1 year,Kapitolyo,"Between Php43,839 to Php76,669",Atheist,BSBA,Irregular,No,No,No,Public,STEM,No
anthony.nelson735@gmail.com,Male,No,19 years old,Single Parent,Yes,6 - 10 years,Santo Tomas,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSIT,Regular,Yes,No,No,Public,TVL Track,No
anthony.nelson@gmail.com,Female,No,21 years old,Living with Partner,Yes,1 - 5 years,Santolan,"Between Php76,670 to Php131,484",No Religion,ABPSYCH,Regular,No,No,No,Public,HUMSS,No
anthony.nguyen198@gmail.com,Female,No,18 years old,Living with Partner,Yes,1 - 5 years,San Miguel,"Between Php76,670 to Php131,484",Methodist,BSA,Regular,No,No,No,Private,GAS,No
anthony.perez805@gmail.com,Male,No,21 years old,Single,Yes,16 - 20 years,Rosario,"Between Php43,839 to Php76,669",Born - Again Christian,BSN,Regular,No,No,No,Public,Sports Track,No
anthony.perez837@gmail.com,Female,No,18 years old,Separated,Yes,less than 1 year,Santa Lucia,"Between Php21,195 to Php43,838",Undetermined,BSBA,Regular,No,No,No,Private,STEM,No
anthony.ramirez903@gmail.com,Male,Yes,23 years old,Widower,Yes,11 - 15 years,Cavite,"Less than Php9,520",Baptist,BSA,Regular,No,No,No,Private,TVL Track,No
anthony.rodriguez@gmail.com,Male,No,21 years old,Living with Partner,Yes,less than 1 year,Pinagbuhatan,"Between Php43,839 to Php76,669",Agnostic,BSECE,Regular,Yes,No,No,Private,Sports Track,No
anthony.taylor8@gmail.com,Male,No,23 years old,Single Parent,No,less than 1 year,Marikina City,"Less than Php9,520",Methodist,BSBA,Regular,Yes,No,No,Public,TVL Track,No
anthony.thomas215@gmail.com,Female,No,below 18 years old,Living with Partner,No,less than 1 year,Palatiw,"Between Php76,670 to Php131,484",Methodist,BSED-FIL,Regular,Yes,No,No,Public,STEM,No
anthony.torres@gmail.com,Male,Yes,below 18 years old,Widower,No,less than 1 year,Palatiw,"Between Php21,195 to Php43,838",LDS Mormon,ABPSYCH,Irregular,No,No,No,Private,HUMSS,Yes
anthony.williams@gmail.com,Male,No,21 years old,Widower,Yes,11 - 15 years,Pineda,"Between Php21,195 to Php43,838",Born - Again Christian,BSA,Regular,No,Yes,No,Public,GAS,No
anthony.wilson223@gmail.com,Male,No,19 years old,Single Parent,Yes,1 - 5 years,Sumilang,"From Php219,140 and up",No Religion,BEED,Regular,No,No,No,Public,GAS,No
anthony.wright275@gmail.com,Female,Yes,21 years old,Single,Yes,1 - 5 years,San Miguel,"Between Php43,839 to Php76,669",LDS Mormon,BSIT,Irregular,No,No,No,Public,HUMSS,No
anthony.wright547@gmail.com,Male,No,18 years old,Single Parent,No,less than 1 year,Taguig City,"From Php219,140 and up",No Religion,BSA,Irregular,No,No,No,Public,STEM,No
anthony.wright604@gmail.com,Female,No,25 years old and above,Married,Yes,26 years and above,Catanduanes,"Between Php43,839 to Php76,669",Agnostic,BSBA,Regular,Yes,No,No,Private,STEM,No
anthony.wright749@gmail.com,Male,No,19 years old,Widower,Yes,less than 1 year,Binangonan,"Between Php76,670 to Php131,484",World Mission Society Church of God,BSED-MATH,Regular,No,No,No,Public,HUMSS,No
ashley.anderson460@gmail.com,Female,No,24 years old,Single Parent,No,less than 1 year,Buting,"Between Php21,195 to Php43,838",Islam,BSECE,Irregular,No,No,No,Private,Sports Track,No
ashley.anderson@gmail.com,Male,No,22 years old,Living with Partner,Yes,6 - 10 years,Bagong Katipunan,"Between Php9,520 to Php21,194",Undetermined,BSED-FIL,Regular,No,No,No,Public,GAS,No
ashley.clark806@gmail.com,Male,No,24 years old,Single,Yes,16 - 20 years,Bagong Ilog,"Between Php76,670 to Php131,484",Members Church of God International,BSIT,Irregular,No,No,No,Public,ABM,No
ashley.garcia498@gmail.com,Female,No,23 years old,Single,Yes,less than 1 year,Santa Cruz,"Between Php76,670 to Php131,484",Agnostic,ABPSYCH,Regular,No,No,No,Public,GAS,No
ashley.garcia@gmail.com,Female,No,21 years old,Separated,Yes,less than 1 year,Santo Tomas,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BSBA,Regular,No,No,No,Public,Sports Track,No
ashley.gonzalez70@gmail.com,Male,No,24 years old,Separated,Yes,16 - 20 years,Manggahan,"Between Php9,520 to Php21,194",No Religion,BSN,Regular,No,Yes,No,Private,TVL Track,No
ashley.green41@gmail.com,Male,No,below 18 years old,Single Parent,Yes,less than 1 year,Santa Rosa,"From Php219,140 and up",Jehovah's Witness,BEED,Regular,No,Yes,No,Private,STEM,No
ashley.hall166@gmail.com,Female,No,below 18 years old,Single,No,less than 1 year,Taytay,"Between Php76,670 to Php131,484",Born - Again Christian,BSIT,Regular,No,No,No,Public,TVL Track,No
ashley.hernandez859@gmail.com,Female,No,20 years old,Living with Partner,No,less than 1 year,Taytay,"Between Php43,839 to Php76,669",Atheist,BSCS,Regular,Yes,No,No,Public,HUMSS,No
ashley.hernandez@gmail.com,Female,No,19 years old,Single Parent,Yes,less than 1 year,San Jose,"Between Php43,839 to Php76,669",Undetermined,ABPSYCH,Regular,No,No,No,Public,HUMSS,No
ashley.jackson552@gmail.com,Female,No,19 years old,Widower,Yes,1 - 5 years,Bagong Ilog,"Between Php43,839 to Php76,669",Atheist,ABPSYCH,Regular,No,No,No,Private,Sports Track,No
ashley.jackson@gmail.com,Female,No,20 years old,Widower,Yes,less than 1 year,Bulacan,"Between Php9,520 to Php21,194",Undetermined,BSBA,Irregular,No,No,No,Public,STEM,No
ashley.jones676@gmail.com,Female,No,23 years old,Single Parent,Yes,less than 1 year,Oranbo,"Between Php9,520 to Php21,194",Islam,BSED-FIL,Irregular,No,No,No,Public,STEM,No
ashley.lee@gmail.com,Male,No,below 18 years old,Widower,Yes,less than 1 year,Kapitolyo,"Between Php21,195 to Php43,838",Undetermined,BEED,Irregular,Yes,No,No,Private,TVL Track,No
ashley.lewis@gmail.com,Female,No,21 years old,Single,No,less than 1 year,Marikina City,"Less than Php9,520",No Religion,ABPSYCH,Regular,No,No,No,Public,Sports Track,No
ashley.lopez475@gmail.com,Male,No,21 years old,Single,Yes,1 - 5 years,San Nicolas,"Between Php131,485 to Php219,140",Roman Catholic,BSA,Irregular,No,No,No,Public,Sports Track,No
ashley.martin610@gmail.com,Female,No,23 years old,Single Parent,Yes,1 - 5 years,Kapitolyo,"Less than Php9,520",Atheist,BSED-MATH,Regular,Yes,No,No,Private,HUMSS,No
ashley.miller751@gmail.com,Female,No,20 years old,Single,Yes,6 - 10 years,Rosario,"Between Php43,839 to Php76,669",World Mission Society Church of God,BSED-FIL,Regular,Yes,No,No,Private,Sports Track,No
ashley.mitchell@gmail.com,Female,No,18 years old,Widower,No,less than 1 year,Santa Rosa,"Between Php76,670 to Php131,484",Iglesia Ni Cristo,BSED-ENG,Regular,No,No,No,Private,TVL Track,No
ashley.perez@gmail.com,Female,No,25 years old and above,Widower,Yes,16 - 20 years,Pinagbuhatan,"Between Php9,520 to Php21,194",Members Church of God International,BEED,Regular,No,No,No,Public,HUMSS,No
ashley.rivera202@gmail.com,Female,No,23 years old,Separated,Yes,1 - 5 years,Bambang,"From Php219,140 and up",Born - Again Christian,BSED-ENG,Irregular,No,No,No,Private,Sports Track,No
ashley.rodriguez30@gmail.com,Female,No,20 years old,Single,Yes,11 - 15 years,Bagong Ilog,"Between Php43,839 to Php76,669",Roman Catholic,BEED,Regular,No,No,No,Public,Sports Track,No
ashley.rodriguez@gmail.com,Female,Yes,21 years old,Married,Yes,1 - 5 years,Santo Tomas,"Between Php21,195 to Php43,838",Islam,BSIT,Irregular,No,Yes,No,Public,STEM,No
ashley.sanchez891@gmail.com,Male,No,20 years old,Widower,Yes,less than 1 year,Santa Lucia,"Between Php131,485 to Php219,140",Baptist,BSA,Irregular,No,No,No,Private,Sports Track,No
ashley.scott997@gmail.com,Male,No,18 years old,Married,Yes,less than 1 year,San Joaquin,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSN,Regular,Yes,No,No,Public,GAS,No
ashley.torres938@gmail.com,Female,No,19 years old,Married,Yes,6 - 10 years,Pineda,"Between Php9,520 to Php21,194",Iglesia Ni Cristo,BSBA,Irregular,Yes,No,No,Private,HUMSS,No
ashley.torres948@gmail.com,Male,No,21 years old,Single Parent,Yes,11 - 15 years,Sagad,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BEED,Irregular,No,No,No,Public,GAS,No
ashley.white@gmail.com,Male,No,below 18 years old,Single Parent,No,less than 1 year,Santa Lucia,"Less than Php9,520",No Religion,BSCS,Regular,No,No,No,Private,GAS,No
ashley.williams617@gmail.com,Male,No,20 years old,Married,No,less than 1 year,Oranbo,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSED-MATH,Regular,No,No,No,Public,GAS,No
ashley.williams@gmail.com,Female,No,18 years old,Living with Partner,Yes,less than 1 year,Santa Cruz,"Between Php43,839 to Php76,669",Aglipay,BSBA,Regular,Yes,Yes,No,Private,HUMSS,No
ashley.wilson794@gmail.com,Male,No,24 years old,Single,Yes,6 - 10 years,Kapitolyo,"Between Php76,670 to Php131,484",Born - Again Christian,BSED-MATH,Regular,Yes,Yes,No,Public,ABM,No
ashley.wilson953@gmail.com,Female,No,21 years old,Separated,Yes,less than 1 year,Buting,"Between Php131,485 to Php219,140",Atheist,BSBA,Irregular,No,No,No,Public,Sports Track,No
ashley.wilson@gmail.com,Male,No,23 years old,Widower,No,less than 1 year,Antipolo,"Between Php131,485 to Php219,140",Methodist,BSA,Regular,Yes,No,No,Private,ABM,No
ashley.wright155@gmail.com,Male,No,24 years old,Married,Yes,6 - 10 years,Sumilang,"From Php219,140 and up",Members Church of God International,BSHM,Irregular,Yes,No,No,Public,GAS,No
ashley.young739@gmail.com,Female,No,18 years old,Married,No,less than 1 year,Binangonan,"Between Php43,839 to Php76,669",Protestant/Pentecostal,BSN,Regular,No,No,No,Public,TVL Track,No
ava.adams@gmail.com,Male,No,21 years old,Single Parent,Yes,1 - 5 years,Catanduanes,"Between Php21,195 to Php43,838",Seventh-Day Adventist,BSED-ENG,Irregular,No,No,No,Public,ABM,No
ava.allen895@gmail.com,Male,No,19 years old,Single Parent,Yes,1 - 5 years,Palatiw,"Between Php76,670 to Php131,484",Jehovah's Witness,BSECE,Regular,No,No,No,Private,Sports Track,No
ava.anderson239@gmail.com,Female,No,22 years old,Widower,Yes,1 - 5 years,Bulacan,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BEED,Regular,Yes,No,No,Private,TVL Track,No
ava.baker@gmail.com,Male,No,18 years old,Single Parent,Yes,1 - 5 years,Bambang,"Between Php9,520 to Php21,194",Members Church of God International,BSHM,Irregular,Yes,No,No,Public,ABM,No
ava.brown@gmail.com,Female,No,25 years old and above,Separated,Yes,26 years and above,San Antonio,"Between Php9,520 to Php21,194",World Mission Society Church of God,BSIT,Irregular,Yes,No,No,Public,GAS,No
ava.davis@gmail.com,Male,No,24 years old,Single,Yes,26 years and above,Oranbo,"From Php219,140 and up",LDS Mormon,BSA,Regular,No,No,No,Private,GAS,Yes
ava.gonzalez@gmail.com,Female,No,below 18 years old,Single Parent,Yes,less than 1 year,Palatiw,"Less than Php9,520",Islam,BSED-MATH,Regular,No,No,No,Public,TVL Track,No
ava.green142@gmail.com,Male,No,below 18 years old,Living with Partner,Yes,less than 1 year,Santolan,"Between Php131,485 to Php219,140",Seventh-Day Adventist,BSECE,Irregular,No,No,No,Public,GAS,No
ava.green619@gmail.com,Female,No,19 years old,Single Parent,Yes,less than 1 year,Santolan,"Between Php76,670 to Php131,484",Agnostic,BSA,Irregular,No,No,No,Public,ABM,No
ava.hill80@gmail.com,Female,No,24 years old,Widower,No,less than 1 year,Teresa,"Between Php131,485 to Php219,140",World Mission Society Church of God,BSED-ENG,Irregular,Yes,No,No,Public,HUMSS,No
ava.jackson@gmail.com,Female,No,23 years old,Living with Partner,Yes,11 - 15 years,Bambang,"Less than Php9,520",Methodist,BSED-MATH,Irregular,Yes,No,No,Private,Sports Track,No
ava.johnson152@gmail.com,Male,No,24 years old,Widower,Yes,6 - 10 years,Maybunga,"Between Php76,670 to Php131,484",Aglipay,BSHM,Regular,No,No,No,Public,STEM,No
ava.johnson775@gmail.com,Male,No,24 years old,Separated,Yes,26 years and above,Pineda,"Between Php21,195 to Php43,838",Roman Catholic,BSED-MATH,Regular,No,No,No,Public,ABM,No
ava.johnson@gmail.com,Female,No,25 years old and above,Single,Yes,less than 1 year,San Nicolas,"From Php219,140 and up",Jehovah's Witness,BSHM,Regular,No,No,No,Public,ABM,No
ava.jones@gmail.com,Male,No,below 18 years old,Widower,No,less than 1 year,Binangonan,"Between Php21,195 to Php43,838",World Mission Society Church of God,BSN,Regular,No,No,No,Private,Sports Track,No
ava.lewis189@gmail.com,Male,No,19 years old,Widower,Yes,1 - 5 years,Marikina City,"Between Php9,520 to Php21,194",Seventh-Day Adventist,BSN,Regular,Yes,No,No,Public,HUMSS,No
ava.lopez@gmail.com,Female,No,20 years old,Single,Yes,11 - 15 years,Bagong Ilog,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSED-MATH,Regular,No,No,No,Public,STEM,Yes
ava.martin843@gmail.com,Female,No,23 years old,Single,Yes,1 - 5 years,San Nicolas,"Between Php76,670 to Php131,484",Agnostic,BEED,Regular,No,No,Yes,Public,Sports Track,Yes
ava.miller71@gmail.com,Male,No,19 years old,Married,Yes,6 - 10 years,Manggahan,"Between Php76,670 to Php131,484",Agnostic,BSHM,Regular,No,No,No,Private,GAS,No
ava.moore368@gmail.com,Male,No,21 years old,Single Parent,Yes,6 - 10 years,Binangonan,"Less than Php9,520",No Religion,BSCS,Irregular,Yes,No,No,Public,TVL Track,No
ava.nguyen93@gmail.com,Female,No,20 years old,Widower,No,less than 1 year,Malinao,"Between Php21,195 to Php43,838",Protestant/Pentecostal,BSIT,Regular,Yes,Yes,No,Public,GAS,No
ava.robinson146@gmail.com,Male,Yes,20 years old,Single Parent,Yes,6 - 10 years,Ugong,"Between Php76,670 to Php131,484",Undetermined,BSECE,Regular,No,No,No,Public,Sports Track,No
ava.rodriguez@gmail.com,Female,No,23 years old,Widower,Yes,less than 1 year,Kapasigan,"Between Php131,485 to Php219,140",World Mission Society Church of God,BSCS,Regular,No,No,No,Public,TVL Track,No
ava.sanchez434@gmail.com,Female,No,25 years old and above,Widower,Yes,16 - 20 years,Taytay,"Between Php43,839 to Php76,669",Born - Again Christian,BSIT,Irregular,No,No,No,Private,HUMSS,No
ava.sanchez@gmail.com,Male,No,20 years old,Living with Partner,No,less than 1 year,Santo Tomas,"From Php219,140 and up",No Religion,BSN,Regular,No,Yes,No,Private,Sports Track,No
ava.scott623@gmail.com,Male,Yes,below 18 years old,Single Parent,No,less than 1 year,Catanduanes,"Between Php76,670 to Php131,484",Islam,BSN,Regular,Yes,No,No,Private,Sports Track,No
ava.smith@gmail.com,Male,No,23 years old,Married,Yes,less than 1 year,San Antonio,"Less than Php9,520",Baptist,BSA,Regular,Yes,No,No,Private,TVL Track,No
ava.taylor354@gmail.com,Female,No,22 years old,Widower,No,less than 1 year,Teresa,"Between Php9,520 to Php21,194",Protestant/Pentecostal,BSED-MATH,Regular,No,No,No,Private,STEM,No
ava.taylor@gmail.com,Male,No,20 years old,Separated,No,less than 1 year,San Antonio,"Between Php76,670 to Php131,484",World Mission Society Church of God,BSBA,Irregular,No,No,No,Public,Sports Track,No
ava.thomas@gmail.com,Female,No,25 years old and above,Single Parent,Yes,less than 1 year,Kapasigan,"Between Php131,485 to Php219,140",Iglesia Ni Cristo,BSBA,Regular,Yes,No,No,Public,STEM,No
ava.torres@gmail.com,Female,No,21 years old,Separated,Yes,11 - 15 years,Pinagbuhatan,"Less than Php9,520",Jehovah's Witness,BSCS,Irregular,No,No,No,Public,HUMSS,No
ava.wright550@gmail.com,Male,No,24 years old,Separated,Yes,6 - 10 years,Santa Cruz,"From Php219,140 and up",Agnostic,ABPSYCH,Irregular,No,No,No,Private,GAS,No
ava.wright@gmail.com,Male,No,below 18 years old,Widower,Yes,less than 1 year,Cainta,"Less than Php9,520",The Church of Jesus Christ of Latter-Day Saints,BSN,Regular,No,No,No,Public,HUMSS,No
ava.young286@gmail.com,Male,No,21 years old,Single Parent,Yes,16 - 20 years,Palatiw,"From Php219,140 and up",Atheist,BSED-FIL,Irregular,No,No,Yes,Public,HUMSS,No
ava.young601@gmail.com,Male,No,20 years old,Single Parent,Yes,less than 1 year,Bagong Ilog,"Between Php43,839 to Php76,669",Iglesia Ni Cristo,BSED-ENG,Regular,Yes,No,No,Public,GAS,No
ava.young@gmail.com,Male,No,21 years old,Single Parent,No,less than 1 year,Caniogan,"Between Php43,839 to Php76,669",Born - Again Christian,BSHM,Regular,No,Yes,No,Public,STEM,No
b.anderson@gmail.com,Male,No,below 18 years old,Living with Partner,No,less than 1 year,Santa Rosa,"Between Php43,839 to Php76,669",Born - Again Christian,BSA,Irregular,No,No,No,Private,Sports Track,No
b.brown@gmail.com,Female,Yes,20 years old,Widower,Yes,11 - 15 years,San Antonio,"Between Php131,485 to Php219,140",LDS Mormon,BSED-ENG,Regular,Yes,No,No,Public,TVL Track,No
b.campbell@gmail.com,Female,Yes,19 years old,Living with Partner,No,less than 1 year,Manggahan,"Between Php76,670 to Php131,484",Baptist,BSIT,Regular,Yes,No,No,Public,TVL Track,No
b.flores@gmail.com,Female,Yes,20 years old,Separated,Yes,1 - 5 years,Dela Paz,"Between Php21,195 to Php43,838",Seventh-Day Adventist,BSA,Irregular,No,No,No,Public,GAS,Yes
b.gonzalez@gmail.com,Male,No,18 years old,Living with Partner,Yes,1 - 5 years,Buting,"Between Php21,195 to Php43,838",Members Church of God International,ABPSYCH,Regular,No,No,No,Public,STEM,No
b.green@gmail.com,Female,No,20 years old,Living with Partner,Yes,6 - 10 years,Mandaluyong City,"Between Php76,670 to Php131,484",Seventh-Day Adventist,BSN,Regular,No,No,Yes,Public,STEM,No
b.hall@gmail.com,Female,No,below 18 years old,Single Parent,Yes,less than 1 year,Maybunga,"From Php219,140 and up",Aglipay,BSA,Irregular,No,Yes,No,Public,GAS,No
b.harris@gmail.com,Female,No,below 18 years old,Single Parent,Yes,less than 1 year,Bagong Katipunan,"Between Php76,670 to Php131,484",Agnostic,BEED,Regular,Yes,No,No,Private,Sports Track,Yes
b.jones@gmail.com,Male,No,18 years old,Married,Yes,less than 1 year,Sumilang,"Between Php43,839 to Php76,669",Members Church of God International,BSHM,Regular,Yes,No,No,Private,GAS,No
b.king@gmail.com,Male,No,24 years old,Widower,No,less than 1 year,Bambang,"Less than Php9,520",Undetermined,BEED,Regular,No,No,No,Private,STEM,No
b.lee@gmail.com,Female,No,25 years old and above,Married,Yes,21 - 25 years,Kapasigan,"Between Php131,485 to Php219,140",Members Church of God International,BSED-MATH,Regular,No,No,No,Private,TVL Track,No
b.lewis@gmail.com,Male,No,below 18 years old,Separated,Yes,less than 1 year,Pateros,"Between Php21,195 to Php43,838",Seventh-Day Adventist,BSED-MATH,Regular,Yes,No,No,Public,ABM,No
